Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans as listed in FE Guide (derived from col AA thru AF),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe,,,
2013,General Motors,GMC,TERRAIN AWD,GMX,335,3.6,6,Auto(A6),16,23,19,19.8,32.9,24.1222,15.9033,23,18.6492,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,400,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2800,2800,12,17,14,14.6,23.8,17.6745,11.7267,17.0993,13.6578,290,E,Ethanol (E85),MPG,miles per gallon,3300,537,368,461,3300,SIDI; FFV; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/1/2012,11260,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,24.3,,,4,4,4,DGMXJ03.6166,6,,,,,,,,,,,,,,,,2400,559,386,476,,,,,,,,,,
2013,Honda,Honda,CR-V 4WD,HNX,39,2.4,4,Auto(A5),22,30,25,28.2158,41.6062,32.9942,22.1743,29.6372,25.0081,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,9/3/2012,12207,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,33.2,,,6,6,,DHNXJ02.4EB3,5,,,,,,,,,,,,,,,850,,399,299,354,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,SANTA FE 4WD,HYX,39,3.3,6,Auto(A6),18,24,20,22.261,34.6679,26.5342,17.7655,23.741,20.0347,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2650,2650,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,12/17/2012,12949,,N,,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30/ACEA A5,N,No,Santa Fe 4WD,,,,,,,,,,5,5,,DHYXV03.31VE,5,,,,,,,,,,,,,,,,1650,500,373,443,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport 4WD,HYX,19,2.0,4,Auto(A6),19,24,21,25.1,37.4,29.4599,19,24,21,,TC,Turbocharged,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,108,35,2550,2550,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/15/2012,12764,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 ACEA A5,N,No,,,,,,,,,,,5,5,,DHYXV02.01TE,5,,,,,,,,,,,,,,,,1150,469,371,424,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport 4WD,HYX,16,2.4,4,Auto(A6),20,26,22,26,39.7,30.7798,20,26,22,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,108,35,2400,2400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/15/2012,12765,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W20/GF4,N,No,,,,,,,,,,,5,5,,DHYXV02.41UE,5,,,,,,,,,,,,,,,,400,447,343,406,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 4WD,HYX,10,2.4,4,Auto(A6),20,27,23,26.2227,39.0767,30.7787,20,27,23.4308,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/1/2012,12787,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20 GF4,N,No,,,,,,,,,,,6,6,,DHYXT02.42SP,9,,,DHYXT02.41SE,5,,,,,,,,,,,100,,447,331,388,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 4WD,HYX,12,2.4,4,Manual(M6),19,25,21,24.6,37.2,29.0238,19,25,21,,NA,Naturally Aspirated,M,Manual,,6,N,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/1/2012,12788,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20 GF4,N,No,,,,,,,,,,,5,5,,DHYXT02.41SE,5,,,,,,,,,,,,,,,,1150,469,357,424,,,,,,,,,,
2013,Nissan,INFINITI,FX37 AWD,NSX,582,3.7,6,Auto(S7),16,22,18,20.2364,30.508,23.8499,16.2352,21.9707,18.3963,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/10/2012,10680,,N,N,,,N,N,,N,,Y,"ECM controlled,oil pressure driven",Y,"VVEL controlled, motor driven",,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,,,,4,4,,DNSXT03.7GAA,5,,,,,,,,,,,,,,,,4150,547,404,482,,,,,,,,,,
2013,Nissan,INFINITI,FX50 AWD,NSX,391,5.0,8,Auto(S7),14,20,16,17.5,27.4,20.8978,14.141,19.7934,16.2262,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,3550,3550,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/10/2012,10310,,N,,,,N,N,,N,,Y,"ECM controlled,oil pressure driven",Y,"VVEL controlled,motor driven",,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,,,,3,3,,DNSXT05.0G8A,5,,,,,,,,,,,,,,,,6150,629,451,549,,,,,,,,,,
2013,Nissan,INFINITI,JX35 AWD,NSX,98,3.5,6,Auto(AV-S6),18,23,20,22.744,32.3954,26.2653,18.1282,23.2863,20.1353,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,3/20/2012,11211,,N,N,,,N,N,For INFINITI JX35,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,,,,5,5,,DNSXT03.5G7B,5,,,,,,,,,,,,,,,,2650,491,383,443,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Compass 4WD,CRX,521,2.4,4,Auto(AV),20,23,21,25.3,31.8999,27.8973,20.0324,22.9415,21.2447,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,Off Road Package,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/9/2012,10555,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,5,5,,DCRXT02.4VP0,6,,,,,,,,,,,,,,,,1150,441,387,417,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Compass 4WD,CRX,536,2.4,4,Auto(AV),21,26,23,26.4,36.2,30.0623,20.8462,25.926,22.862,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/9/2012,10556,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,6,6,,DCRXT02.4VP0,6,,,,,,,,,,,,,,,100,,427,342,389,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Compass 4WD,CRX,514,2.4,4,Manual(M5),22,28,24,28.5,38.7,32.3351,22.3813,27.6458,24.479,,NA,Naturally Aspirated,M,Manual,,5,N,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/9/2012,10557,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,6,6,,DCRXT02.44P0,5,,,,,,,,,,,,,,,600,,397,322,363,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Patriot 4WD,CRX,520,2.4,4,Auto(AV),20,23,21,25.3,31.8999,27.8973,20.0324,22.9415,21.2447,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,Off Road Package,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/9/2012,10559,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,5,5,,DCRXT02.4VP0,6,,,,,,,,,,,,,,,,1150,441,387,417,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Patriot 4WD,CRX,537,2.4,4,Auto(AV),21,26,23,26.4,36.2,30.0623,20.8462,25.926,22.862,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/9/2012,10563,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,6,6,,DCRXT02.4VP0,6,,,,,,,,,,,,,,,100,,427,342,389,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Patriot 4WD,CRX,513,2.4,4,Manual(M5),22,28,24,28.5,38.7,32.3351,22.3813,27.6458,24.479,,NA,Naturally Aspirated,M,Manual,,5,N,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/9/2012,10560,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,6,6,,DCRXT02.44P0,5,,,,,,,,,,,,,,,600,,397,322,363,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Wrangler 4WD,CRX,500,3.6,6,Auto(A5),17,21,18,20.8,29.3,23.9231,16.7,21.1,18.4,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/23/2012,10467,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,,,,4,4,,DCRXT03.6VP1,6,,,,,,,,,,,,,,,,3150,532,420,482,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Wrangler 4WD,CRX,505,3.6,6,Manual(M6),17,21,18,20.6,29.8,23.9236,16.5112,21.4759,18.4283,,NA,Naturally Aspirated,M,Manual,,6,N,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/23/2012,11955,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,,,,4,4,,DCRXT03.6VP1,6,,,,,,,,,,,,,,,,3150,537,412,481,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Wrangler Unlimited 4WD,CRX,501,3.6,6,Auto(A5),16,20,18,19.8,27.8,22.7455,15.9,20.1,17.5,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/23/2012,10471,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,,,,4,4,,DCRXT03.6VP1,6,,,,,,,,,,,,,,,,3150,557,442,505,,,,,,,,,,
2013,Chrysler Group LLC,Jeep,Wrangler Unlimited 4WD,CRX,506,3.6,6,Manual(M6),16,21,18,19.5,28.7,22.7871,15.7,20.7,17.6,,NA,Naturally Aspirated,M,Manual,,6,N,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/23/2012,10472,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,,,,4,4,,DCRXT03.6VP1,6,,,,,,,,,,,,,,,,3150,564,428,503,,,,,,,,,,
2013,Kia,KIA MOTORS CORPORATION,SORENTO 4WD,KMX,1,2.4,4,Auto(A6),21,27,23,26.4,37.4,30.4271,20.8442,26.7513,23.144,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,3/1/2012,11600,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20 GF4,N,No,,,,,,,,,,,6,6,,DKMXT02.44LE,5,,,,,,,,,,,,,,,100,,428,334,386,,,,,,,,,,
2013,Kia,KIA MOTORS CORPORATION,SORENTO 4WD,KMX,6,2.4,4,Auto(A6),20,26,22,26,38.9,30.5605,20,26,22,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2400,2400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,3/1/2012,12791,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W20 GF4,N,No,,,,,,,,,,,5,5,,DKMXV02.44ME,5,,,,,,,,,,,,,,,,400,446,344,406,,,,,,,,,,
2013,Kia,KIA MOTORS CORPORATION,SORENTO 4WD,KMX,4,3.5,6,Auto(A6),18,24,20,22.8,33.8,26.712,18.1702,24.2623,20.4848,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2650,2650,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,3/1/2012,11606,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20 GF4,N,No,,,,,,,,,,,5,5,,DKMXV03.54NE,5,,,,,,,,,,,,,,,,1650,492,368,436,,,,,,,,,,
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 4WD,KMX,15,2.0,4,Auto(A6),20,25,22,26.1,35.9,29.7552,20,25,22,,TC,Turbocharged,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2400,2400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/1/2012,12842,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W20 GF4,N,No,,,,,,,,,,,5,5,,DKMXT02.04JE,5,,,,,,,,,,,,,,,,400,446,355,405,,,,,,,,,,
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 4WD,KMX,11,2.4,4,Auto(A6),20,27,23,26.3588,39.4,30.972,20,27,23,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/1/2012,12833,,N,N,,,N,N,,N,,Y,"CVVT is an oil pressure device that improves fuel efficiency and reduces toxic exhaust gas by allowing the lift, duration or timing(some or all) of the intake or exhaust valves ( or both) to be changed while the engine is in operation.",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20 GF4,N,No,,,,,,,,,,,6,6,,DKMXT02.45KP,9,,,DKMXT02.44KE,5,,,,,,,,,,,100,,446,331,388,,,,,,,,,,
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 4WD,KMX,12,2.4,4,Manual(M6),19,25,21,24.7,37.2,29.1002,19,25,21,,NA,Naturally Aspirated,M,Manual,,6,N,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/1/2012,12835,,N,N,,,N,N,,N,,Y,"CVVT is an oil pressure device that improves fuel efficiency and reduces toxic exhaust gas by allowing the lift, duration or timing(some or all) of the intake or exhaust valves ( or both) to be changed while the engine is in operation.",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20 GF4,N,No,,,,,,,,,,,5,5,,DKMXT02.44KE,5,,,,,,,,,,,,,,,,1150,469,357,425,,,,,,,,,,
2013,Land Rover,Land Rover,LR2,LRX,1,2.0,4,Auto(S6),17,24,20,21.8,32.9,25.7022,17.4185,23.6373,19.7576,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,4,4-Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,10/22/2012,12890,,,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W30 GF4,N,No,LR2,,,,,,,,,,5,5,,DLRXT02.0001,5,,,,,,,,,,,,,,,,2650,509,376,450,,,,,,,,,,
